,flops,paras,latency
mobilenet_7x7_ratio_4_96_120_120,1.345079904,0.097274,0.608603515625
mobilenet_7x7_ratio_5_96_120_120,1.681003104,0.12041,0.7493631744384766
mobilenet_7x7_ratio_6_96_120_120,2.016926304,0.143546,0.890382080078125
cat_96_120_120,0.2654208,0.018432,0.0648467206954956
sum_96_120_120,0.0,0.0,0.034508800506591795
energy_96_120_120,0.06912,0.0,5.35662109375
mmaf_96_120_120,5.978198256,0.424563,1.5959718322753906
skip_dep_96_120_120,0.0,0.0,0.0
skip_rgb_96_120_120,0.0,0.0,0.0
head_96_60_60,0.0016416,0.000434,0.08515583992004394
middle_96_60_60,0.0335232,0.009217,0.04457791805267334
tail_96_60_60,0.003114,0.000865,0.048312320709228515
up_96_60_60,0.0663552,0.018432,0.0506771183013916
down_96_60_60,0.1327104,0.147456,0.10045503616333008
skip_96_60_60,0.0,0.0,0.0
mobilenet_3x3_ratio_2_96_60_60,0.140663904,0.043322,0.25869504928588866
mobilenet_3x3_ratio_3_96_60_60,0.210820704,0.062618,0.26228927612304687
mobilenet_3x3_ratio_4_96_60_60,0.280977504,0.081914,0.2624556732177734
mobilenet_3x3_ratio_5_96_60_60,0.351134304,0.10121,0.26159488677978515
mobilenet_3x3_ratio_6_96_60_60,0.421291104,0.120506,0.26298112869262696
mobilenet_5x5_ratio_2_96_60_60,0.151723104,0.046394,0.25933439254760743
mobilenet_5x5_ratio_3_96_60_60,0.227409504,0.067226,0.2597465515136719
mobilenet_5x5_ratio_4_96_60_60,0.303095904,0.088058,0.2597830390930176
mobilenet_5x5_ratio_5_96_60_60,0.378782304,0.10889,0.26166591644287107
mobilenet_5x5_ratio_6_96_60_60,0.454468704,0.129722,0.26340351104736326
mobilenet_7x7_ratio_2_96_60_60,0.168311904,0.051002,0.2596364784240723
mobilenet_7x7_ratio_3_96_60_60,0.252292704,0.074138,0.2596915245056152
mobilenet_7x7_ratio_4_96_60_60,0.336273504,0.097274,0.2610163116455078
mobilenet_7x7_ratio_5_96_60_60,0.420254304,0.12041,0.2619347190856934
mobilenet_7x7_ratio_6_96_60_60,0.504235104,0.143546,0.264969596862793
cat_96_60_60,0.0663552,0.018432,0.04059391975402832
sum_96_60_60,0.0,0.0,0.017493120431900024
energy_96_60_60,0.01728,0.0,1.3538278198242188
mmaf_96_60_60,1.494556656,0.424563,0.619486083984375
skip_dep_96_60_60,0.0,0.0,0.0
skip_rgb_96_60_60,0.0,0.0,0.0
