,flops,paras,latency
tail_32_60_60,0.0010404,0.000289,0.048832001686096194
up_32_60_60,0.0073728,0.002048,0.05386047840118408
down_32_60_60,0.0147456,0.016384,0.10420031547546386
skip_32_60_60,0.0,0.0,0.0
mobilenet_3x3_ratio_2_32_60_60,0.017395744,0.005226,0.264334716796875
mobilenet_3x3_ratio_3_32_60_60,0.026035744,0.007562,0.2614841651916504
mobilenet_3x3_ratio_4_32_60_60,0.034675744,0.009898,0.2639161682128906
mobilenet_3x3_ratio_5_32_60_60,0.043315744,0.012234,0.258272647857666
mobilenet_3x3_ratio_6_32_60_60,0.051955744,0.01457,0.2633856010437012
mobilenet_5x5_ratio_2_32_60_60,0.021082144,0.00625,0.2651155281066895
mobilenet_5x5_ratio_3_32_60_60,0.031565344,0.009098,0.2632364845275879
mobilenet_5x5_ratio_4_32_60_60,0.042048544,0.011946,0.2640070343017578
mobilenet_5x5_ratio_5_32_60_60,0.052531744,0.014794,0.25804927825927737
mobilenet_5x5_ratio_6_32_60_60,0.063014944,0.017642,0.26248960494995116
mobilenet_7x7_ratio_2_32_60_60,0.026611744,0.007786,0.26338495254516603
mobilenet_7x7_ratio_3_32_60_60,0.039859744,0.011402,0.2621113586425781
mobilenet_7x7_ratio_4_32_60_60,0.053107744,0.015018,0.2614860725402832
mobilenet_7x7_ratio_5_32_60_60,0.066355744,0.018634,0.26025407791137695
mobilenet_7x7_ratio_6_32_60_60,0.079603744,0.02225,0.26157503128051757
cat_32_60_60,0.0073728,0.002048,0.04212800025939942
sum_32_60_60,0.0,0.0,0.017850879430770874
energy_32_60_60,0.00576,0.0,0.46430465698242185
mmaf_32_60_60,0.166407504,0.047315,0.5895008087158203
skip_dep_32_60_60,0.0,0.0,0.0
skip_rgb_32_60_60,0.0,0.0,0.0
head_64_480_480,0.1400832,0.000578,0.16600704193115234
middle_64_480_480,0.958464,0.004097,0.28766719818115233
tail_64_480_480,0.1329408,0.000577,0.3187923240661621
up_64_480_480,1.8874368,0.008192,0.5046835327148438
down_64_480_480,3.7748736,0.065536,0.5566463851928711
skip_64_480_480,0.0,0.0,0.0
mobilenet_3x3_ratio_2_64_480_480,4.114024512,0.019666,2.0662106323242186
mobilenet_3x3_ratio_3_64_480_480,6.163662912,0.028434,2.713612060546875
mobilenet_3x3_ratio_4_64_480_480,8.213301312,0.037202,3.4040878295898436
mobilenet_3x3_ratio_5_64_480_480,10.262939712,0.04597,4.122506103515625
mobilenet_3x3_ratio_6_64_480_480,12.312578112,0.054738,4.820745544433594
mobilenet_5x5_ratio_2_64_480_480,4.585883712,0.021714,2.386980438232422
mobilenet_5x5_ratio_3_64_480_480,6.871451712,0.031506,3.2757208251953127
mobilenet_5x5_ratio_4_64_480_480,9.157019712,0.041298,4.175154418945312
mobilenet_5x5_ratio_5_64_480_480,11.442587712,0.05109,5.103428344726563
mobilenet_5x5_ratio_6_64_480_480,13.728155712,0.060882,5.987005004882812
mobilenet_7x7_ratio_2_64_480_480,5.293672512,0.024786,3.251488037109375
mobilenet_7x7_ratio_3_64_480_480,7.933134912,0.036114,4.585004272460938
mobilenet_7x7_ratio_4_64_480_480,10.572597312,0.047442,5.905640869140625
mobilenet_7x7_ratio_5_64_480_480,13.212059712,0.05877,7.25031005859375
mobilenet_7x7_ratio_6_64_480_480,15.851522112,0.070098,8.58625732421875
cat_64_480_480,1.8874368,0.008192,0.4933747100830078
sum_64_480_480,0.0,0.0,0.34391551971435547
energy_64_480_480,0.7373,0.0,57.4046728515625
mmaf_64_480_480,42.533687456,0.188835,19.74412109375
skip_dep_64_480_480,0.0,0.0,0.0
skip_rgb_64_480_480,0.0,0.0,0.0
head_64_240_240,0.0350208,0.000578,0.08719743728637695
middle_64_240_240,0.239616,0.004097,0.08166208267211914
tail_64_240_240,0.0332352,0.000577,0.08621055603027344
up_64_240_240,0.4718592,0.008192,0.14152000427246095
down_64_240_240,0.9437184,0.065536,0.1656211280822754
skip_64_240_240,0.0,0.0,0.0
mobilenet_3x3_ratio_2_64_240_240,1.028507712,0.019666,0.53617919921875
mobilenet_3x3_ratio_3_64_240_240,1.540917312,0.028434,0.7117715454101563
mobilenet_3x3_ratio_4_64_240_240,2.053326912,0.037202,0.8783833312988282
mobilenet_3x3_ratio_5_64_240_240,2.565736512,0.04597,1.0591654205322265
mobilenet_3x3_ratio_6_64_240_240,3.078146112,0.054738,1.2474163055419922
mobilenet_5x5_ratio_2_64_240_240,1.146472512,0.021714,0.6282227325439453
mobilenet_5x5_ratio_3_64_240_240,1.717864512,0.031506,0.8455570983886719
mobilenet_5x5_ratio_4_64_240_240,2.289256512,0.041298,1.0685311889648437
mobilenet_5x5_ratio_5_64_240_240,2.860648512,0.05109,1.2926200866699218
mobilenet_5x5_ratio_6_64_240_240,3.432040512,0.060882,1.5391853332519532
mobilenet_7x7_ratio_2_64_240_240,1.323419712,0.024786,0.839144287109375
mobilenet_7x7_ratio_3_64_240_240,1.983285312,0.036114,1.182089614868164
mobilenet_7x7_ratio_4_64_240_240,2.643150912,0.047442,1.5023245239257812
mobilenet_7x7_ratio_5_64_240_240,3.303016512,0.05877,1.8479096984863281
mobilenet_7x7_ratio_6_64_240_240,3.962882112,0.070098,2.2086221313476564
cat_64_240_240,0.4718592,0.008192,0.134902400970459
sum_64_240_240,0.0,0.0,0.08969856262207031
energy_64_240_240,0.1843,0.0,14.383077392578125
mmaf_64_240_240,10.633425056,0.188835,4.912661743164063
skip_dep_64_240_240,0.0,0.0,0.0
skip_rgb_64_240_240,0.0,0.0,0.0
head_64_120_120,0.0087552,0.000578,0.08711551666259766
middle_64_120_120,0.059904,0.004097,0.04458752155303955
tail_64_120_120,0.0083088,0.000577,0.04818943977355957
up_64_120_120,0.1179648,0.008192,0.05211584091186523
down_64_120_120,0.2359296,0.065536,0.10428288459777832
skip_64_120_120,0.0,0.0,0.0
mobilenet_3x3_ratio_2_64_120_120,0.257128512,0.019666,0.26529855728149415
mobilenet_3x3_ratio_3_64_120_120,0.385230912,0.028434,0.262410888671875
mobilenet_3x3_ratio_4_64_120_120,0.513333312,0.037202,0.26231487274169923
mobilenet_3x3_ratio_5_64_120_120,0.641435712,0.04597,0.2918630409240723
mobilenet_3x3_ratio_6_64_120_120,0.769538112,0.054738,0.33454654693603514
mobilenet_5x5_ratio_2_64_120_120,0.286619712,0.021714,0.26387968063354494
mobilenet_5x5_ratio_3_64_120_120,0.429467712,0.031506,0.2613920021057129
mobilenet_5x5_ratio_4_64_120_120,0.572315712,0.041298,0.28638591766357424
mobilenet_5x5_ratio_5_64_120_120,0.715163712,0.05109,0.34462078094482423
mobilenet_5x5_ratio_6_64_120_120,0.858011712,0.060882,0.4012441635131836
mobilenet_7x7_ratio_2_64_120_120,0.330856512,0.024786,0.26472320556640627
mobilenet_7x7_ratio_3_64_120_120,0.495822912,0.036114,0.3142982482910156
mobilenet_7x7_ratio_4_64_120_120,0.660789312,0.047442,0.3914751815795898
mobilenet_7x7_ratio_5_64_120_120,0.825755712,0.05877,0.47596351623535155
mobilenet_7x7_ratio_6_64_120_120,0.990722112,0.070098,0.5565472030639649
cat_64_120_120,0.1179648,0.008192,0.04197696208953858
sum_64_120_120,0.0,0.0,0.02096895933151245
energy_64_120_120,0.04608,0.0,3.5485464477539064
mmaf_64_120_120,2.658359456,0.188835,0.9453971099853515
skip_dep_64_120_120,0.0,0.0,0.0
skip_rgb_64_120_120,0.0,0.0,0.0
head_64_60_60,0.0021888,0.000578,0.08742912292480469
middle_64_60_60,0.014976,0.004097,0.04644480228424072
tail_64_60_60,0.0020772,0.000577,0.050047998428344724
up_64_60_60,0.0294912,0.008192,0.0545305585861206
down_64_60_60,0.0589824,0.065536,0.10387200355529785
skip_64_60_60,0.0,0.0,0.0
mobilenet_3x3_ratio_2_64_60_60,0.064283712,0.019666,0.2722528076171875
mobilenet_3x3_ratio_3_64_60_60,0.096309312,0.028434,0.2715200042724609
mobilenet_3x3_ratio_4_64_60_60,0.128334912,0.037202,0.2636076736450195
mobilenet_3x3_ratio_5_64_60_60,0.160360512,0.04597,0.26247615814208985
mobilenet_3x3_ratio_6_64_60_60,0.192386112,0.054738,0.26252288818359376
mobilenet_5x5_ratio_2_64_60_60,0.071656512,0.021714,0.26418176651000974
mobilenet_5x5_ratio_3_64_60_60,0.107368512,0.031506,0.2627782440185547
mobilenet_5x5_ratio_4_64_60_60,0.143080512,0.041298,0.2628441619873047
mobilenet_5x5_ratio_5_64_60_60,0.178792512,0.05109,0.2629862403869629
mobilenet_5x5_ratio_6_64_60_60,0.214504512,0.060882,0.26427520751953126
mobilenet_7x7_ratio_2_64_60_60,0.082715712,0.024786,0.2630054473876953
mobilenet_7x7_ratio_3_64_60_60,0.123957312,0.036114,0.2623673629760742
mobilenet_7x7_ratio_4_64_60_60,0.165198912,0.047442,0.2659884834289551
mobilenet_7x7_ratio_5_64_60_60,0.206440512,0.05877,0.26346431732177733
mobilenet_7x7_ratio_6_64_60_60,0.247682112,0.070098,0.2624070358276367
cat_64_60_60,0.0294912,0.008192,0.04207680225372314
sum_64_60_60,0.0,0.0,0.017711360454559327
energy_64_60_60,0.01152,0.0,0.9012179565429688
mmaf_64_60_60,0.664593056,0.188835,0.5822175979614258
skip_dep_64_60_60,0.0,0.0,0.0
skip_rgb_64_60_60,0.0,0.0,0.0
head_128_480_480,0.1400832,0.000578,0.16629440307617188
middle_128_480_480,3.8043648,0.016385,0.5750592041015625
tail_128_480_480,0.2656512,0.001153,0.5620403289794922
up_128_480_480,7.5497472,0.032768,1.085080337524414
down_128_480_480,15.0994944,0.262144,1.5133485412597656
skip_128_480_480,0.0,0.0,0.0
mobilenet_3x3_ratio_2_128_480_480,15.77780032,0.076194,4.140491027832031
mobilenet_3x3_ratio_3_128_480_480,23.65195072,0.110114,5.741146240234375
mobilenet_3x3_ratio_4_128_480_480,31.52610112,0.144034,7.3330224609375
mobilenet_3x3_ratio_5_128_480_480,39.40025152,0.177954,8.918123779296875
mobilenet_3x3_ratio_6_128_480_480,47.27440192,0.211874,10.548651123046875
mobilenet_5x5_ratio_2_128_480_480,16.72151872,0.08029,4.94089599609375
