,flops,paras,latency
mobilenet_7x7_ratio_5_256_120_120,10.380935424,0.75117,2.279943084716797
mobilenet_7x7_ratio_6_256_120_120,12.456378624,0.894786,2.7162567138671876
cat_256_120_120,1.8874368,0.131072,0.1922547149658203
sum_256_120_120,0.0,0.0,0.0894547176361084
energy_256_120_120,0.1843,0.0,14.341829833984375
mmaf_256_120_120,42.483982976,3.016323,4.614839782714844
skip_dep_256_120_120,0.0,0.0,0.0
skip_rgb_256_120_120,0.0,0.0,0.0
head_256_60_60,0.0043776,0.001154,0.08556544303894043
middle_256_60_60,0.2368512,0.065537,0.044350719451904295
tail_256_60_60,0.008298,0.002305,0.11564991950988769
up_256_60_60,0.4718592,0.131072,0.0633619213104248
down_256_60_60,0.9437184,1.048576,0.10291392326354981
skip_256_60_60,0.0,0.0,0.0
mobilenet_3x3_ratio_2_256_60_60,0.964948224,0.299842,0.2674118423461914
mobilenet_3x3_ratio_3_256_60_60,1.446945024,0.433218,0.28074111938476565
mobilenet_3x3_ratio_4_256_60_60,1.928941824,0.566594,0.3346521759033203
mobilenet_3x3_ratio_5_256_60_60,2.410938624,0.69997,0.4028134536743164
mobilenet_3x3_ratio_6_256_60_60,2.892935424,0.833346,0.4802419281005859
mobilenet_5x5_ratio_2_256_60_60,0.994439424,0.308034,0.26601472854614255
mobilenet_5x5_ratio_3_256_60_60,1.491181824,0.445506,0.31230911254882815
mobilenet_5x5_ratio_4_256_60_60,1.987924224,0.582978,0.3780588912963867
mobilenet_5x5_ratio_5_256_60_60,2.484666624,0.72045,0.4578137588500977
mobilenet_5x5_ratio_6_256_60_60,2.981409024,0.857922,0.5481203079223633
mobilenet_7x7_ratio_2_256_60_60,1.038676224,0.320322,0.2874553680419922
mobilenet_7x7_ratio_3_256_60_60,1.557537024,0.463938,0.39527870178222657
mobilenet_7x7_ratio_4_256_60_60,2.076397824,0.607554,0.493834228515625
mobilenet_7x7_ratio_5_256_60_60,2.595258624,0.75117,0.5928665542602539
mobilenet_7x7_ratio_6_256_60_60,3.114119424,0.894786,0.7294841766357422
cat_256_60_60,0.4718592,0.131072,0.06241343975067139
sum_256_60_60,0.0,0.0,0.020967040061950683
energy_256_60_60,0.04608,0.0,3.6013528442382814
mmaf_256_60_60,10.621045376,3.016323,1.24059326171875
skip_dep_256_60_60,0.0,0.0,0.0
skip_rgb_256_60_60,0.0,0.0,0.0
