,flops,paras,latency
mobilenet_7x7_ratio_3_64_120_120,0.495822912,0.036114,0.3154707145690918
mobilenet_7x7_ratio_4_64_120_120,0.660789312,0.047442,0.39282047271728515
mobilenet_7x7_ratio_5_64_120_120,0.825755712,0.05877,0.48035713195800783
mobilenet_7x7_ratio_6_64_120_120,0.990722112,0.070098,0.5641215896606445
cat_64_120_120,0.1179648,0.008192,0.04087999820709229
sum_64_120_120,0.0,0.0,0.02084223985671997
energy_64_120_120,0.04608,0.0,3.5620953369140627
mmaf_64_120_120,2.658359456,0.188835,0.9523149108886719
skip_dep_64_120_120,0.0,0.0,0.0
skip_rgb_64_120_120,0.0,0.0,0.0
head_64_60_60,0.0010944,0.00029,0.08761343955993653
middle_64_60_60,0.014976,0.004097,0.04768256187438965
tail_64_60_60,0.0020772,0.000577,0.0493126392364502
up_64_60_60,0.0294912,0.008192,0.05210815906524658
down_64_60_60,0.0589824,0.065536,0.10799679756164551
skip_64_60_60,0.0,0.0,0.0
mobilenet_3x3_ratio_2_64_60_60,0.064283712,0.019666,0.26912832260131836
mobilenet_3x3_ratio_3_64_60_60,0.096309312,0.028434,0.26147520065307617
mobilenet_3x3_ratio_4_64_60_60,0.128334912,0.037202,0.2621286392211914
mobilenet_3x3_ratio_5_64_60_60,0.160360512,0.04597,0.2611903953552246
mobilenet_3x3_ratio_6_64_60_60,0.192386112,0.054738,0.26213119506835936
mobilenet_5x5_ratio_2_64_60_60,0.071656512,0.021714,0.26191871643066406
mobilenet_5x5_ratio_3_64_60_60,0.107368512,0.031506,0.2633350372314453
mobilenet_5x5_ratio_4_64_60_60,0.143080512,0.041298,0.2620729637145996
mobilenet_5x5_ratio_5_64_60_60,0.178792512,0.05109,0.2608793640136719
mobilenet_5x5_ratio_6_64_60_60,0.214504512,0.060882,0.2630751991271973
mobilenet_7x7_ratio_2_64_60_60,0.082715712,0.024786,0.26281152725219725
mobilenet_7x7_ratio_3_64_60_60,0.123957312,0.036114,0.260259838104248
mobilenet_7x7_ratio_4_64_60_60,0.165198912,0.047442,0.2598636817932129
mobilenet_7x7_ratio_5_64_60_60,0.206440512,0.05877,0.2614252853393555
mobilenet_7x7_ratio_6_64_60_60,0.247682112,0.070098,0.2629804801940918
cat_64_60_60,0.0294912,0.008192,0.04169727802276611
sum_64_60_60,0.0,0.0,0.01774847984313965
energy_64_60_60,0.01152,0.0,0.9009696197509766
mmaf_64_60_60,0.664593056,0.188835,0.5778822326660156
skip_dep_64_60_60,0.0,0.0,0.0
skip_rgb_64_60_60,0.0,0.0,0.0
