,flops,paras,latency
mobilenet_7x7_ratio_3_64_120_120,0.495822912,0.036114,0.31337024688720705
mobilenet_7x7_ratio_4_64_120_120,0.660789312,0.047442,0.3916908645629883
mobilenet_7x7_ratio_5_64_120_120,0.825755712,0.05877,0.4750675201416016
mobilenet_7x7_ratio_6_64_120_120,0.990722112,0.070098,0.5597318267822265
cat_64_120_120,0.1179648,0.008192,0.0417958402633667
sum_64_120_120,0.0,0.0,0.02082560062408447
energy_64_120_120,0.04608,0.0,3.5583819580078124
mmaf_64_120_120,2.658359456,0.188835,0.9466796875
skip_dep_64_120_120,0.0,0.0,0.0
skip_rgb_64_120_120,0.0,0.0,0.0
head_64_60_60,0.0010944,0.00029,0.08562687873840331
middle_64_60_60,0.014976,0.004097,0.045770878791809085
tail_64_60_60,0.0020772,0.000577,0.048946561813354494
up_64_60_60,0.0294912,0.008192,0.05475200176239014
down_64_60_60,0.0589824,0.065536,0.10700608253479003
skip_64_60_60,0.0,0.0,0.0
mobilenet_3x3_ratio_2_64_60_60,0.064283712,0.019666,0.2702124786376953
mobilenet_3x3_ratio_3_64_60_60,0.096309312,0.028434,0.27693824768066405
mobilenet_3x3_ratio_4_64_60_60,0.128334912,0.037202,0.27028608322143555
mobilenet_3x3_ratio_5_64_60_60,0.160360512,0.04597,0.2750943946838379
mobilenet_3x3_ratio_6_64_60_60,0.192386112,0.054738,0.2667430305480957
mobilenet_5x5_ratio_2_64_60_60,0.071656512,0.021714,0.2646355247497559
mobilenet_5x5_ratio_3_64_60_60,0.107368512,0.031506,0.26273599624633787
mobilenet_5x5_ratio_4_64_60_60,0.143080512,0.041298,0.262795524597168
mobilenet_5x5_ratio_5_64_60_60,0.178792512,0.05109,0.26480703353881835
mobilenet_5x5_ratio_6_64_60_60,0.214504512,0.060882,0.269036808013916
mobilenet_7x7_ratio_2_64_60_60,0.082715712,0.024786,0.263239688873291
mobilenet_7x7_ratio_3_64_60_60,0.123957312,0.036114,0.2746227264404297
mobilenet_7x7_ratio_4_64_60_60,0.165198912,0.047442,0.2660627174377441
mobilenet_7x7_ratio_5_64_60_60,0.206440512,0.05877,0.2669753646850586
mobilenet_7x7_ratio_6_64_60_60,0.247682112,0.070098,0.2678323173522949
cat_64_60_60,0.0294912,0.008192,0.04272575855255127
sum_64_60_60,0.0,0.0,0.017927680015563965
energy_64_60_60,0.01152,0.0,0.9013766479492188
mmaf_64_60_60,0.664593056,0.188835,0.586959342956543
skip_dep_64_60_60,0.0,0.0,0.0
skip_rgb_64_60_60,0.0,0.0,0.0
